part,name,description,category,product_line_id,release_date,original_condition_id
C9D83AA#ABA-YF55,HP ENVY TouchSmart 23-d150xt Rfrbd AiO PC,HP ENVY TouchSmart 23-d150xt W8-64 i5 3330S 2.7GHz 1TB SATA 6GB DVDRW 23.0FHD TouchScreen 1GB NIC WLAN BT 6-in-1 AiO PC,All-in-Ones,Consumer,18-06-2013,Refurbished
C9D29AA#ABA-YFKG,HP ENVY TouchSmart 23-d160qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d160qd W8-64 i7 3770S 3.1GHz 2TB SATA 8GB BluRay 23.0FHD TouchScreen 2GB NIC WLAN TV 6-in-1 AiO PC,All-in-Ones,Consumer,18-06-2013,Refurbished
C9D29AA#ABA-YDTX,HP ENVY TouchSmart 23-d160qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d160qd W8-64 i7 3770S 3.1GHz 3TB SATA 10GB BluRay 23.0FHD TouchScreen NIC WLAN 6-in-1 AiO PC,All-in-Ones,Consumer,18-06-2013,Refurbished
C9D29AA#ABA-YDTY,HP ENVY TouchSmart 23-d160qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d160qd W8-64 i7 3770S 3.1GHz 3TB SATA 10GB BluRay Writer 23.0FHD TouchScreen 2GB NIC WLAN 6-in-1 AiO PC,All-in-Ones,Consumer,18-06-2013,Refurbished
C9D29AA#ABA-YDV2,HP ENVY TouchSmart 23-d160qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d160qd W8-64 i7 3770S 3.1GHz 700GB 8GB BluRay 23.0FHD TouchScreen 2GB NIC WLAN BT TV 6-in-1 AiO PC,All-in-Ones,Consumer,18-06-2013,Refurbished
C9D29AA#ABA-YGCL,HP ENVY TouchSmart 23-d160qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d160qd W8P-64 i7 3770S 3.1GHz 2TB SATA 10GB BluRay 23.0FHD TouchScreen 2GB NIC WLAN 6-in-1 AiO PC,All-in-Ones,Consumer,18-06-2013,Refurbished
B2Q23AA#ABA-YDST,HP TouchSmart 520-1165xt Rfrbd AiO PC,HP TouchSmart 520-1165xt W7HP-64 i5 2400S 2.5GHz 1TB SATA 6GB BluRay 23.0HD TouchScreen 2GB NIC WLAN BT 6-in-1 AiO PC,All-in-Ones,Consumer,18-06-2013,Refurbished
B2Q23AA#ABA-YDSV,HP TouchSmart 520-1165xt Rfrbd AiO PC,HP TouchSmart 520-1165xt W7P-64 i7 2600S 2.8GHz 1TB SATA 8GB BluRay-Burner 23.0HD TouchScreen 2GB NIC WLAN BT TV 6-in-1 AiO PC,All-in-Ones,Consumer,18-06-2013,Refurbished
C1A83AA#ABA-YDSS,HP ENVY TouchSmart 23-d060qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d060qd W8-64 i7 3770S 3.1GHz 2TB SATA 10GB BluRay Writer 23.0FHD Touchscreen 2GB NIC WLAN 6-in-1 AiO PC,All-in-Ones,Consumer,19-06-2013,Refurbished
C9D79AA#ABA-YDTM,HP ENVY TouchSmart 23-d140t Rfrbd AiO PC,HP ENVY TouchSmart 23-d140t W8-64 i3 3220 3.3GHz 1TB SATA 4GB DVDRW 23.0HD Touchscreen NIC WLAN TV 6-in-1 AiO PC,All-in-Ones,Consumer,19-06-2013,Refurbished
C9D79AA#ABA-YDSL,HP ENVY TouchSmart 23-d140t Rfrbd AiO PC,HP ENVY TouchSmart 23-d140t W8P-64 i3 3220 3.3GHz 700GB 6GB DVDRW 23.0HD Touchscreen 1GB NIC WLAN 6-in-1 AiO PC,All-in-Ones,Consumer,19-06-2013,Refurbished
C0M09AA#ABA-YDR2,HP ENVY TouchSmart 20-d030xt Rfrbd AiO PC,HP ENVY TouchSmart 20-d030xt W8-64 i3 3220 3.3GHz 1TB SATA 4GB DVDRW 20.0HD Touchscreen 1GB NIC WLAN BT 6-in-1 AiO PC,All-in-Ones,Consumer,21-06-2013,Refurbished
C0M09AA#ABA-YDYX,HP ENVY TouchSmart 20-d030xt Rfrbd AiO PC,HP ENVY TouchSmart 20-d030xt W8-64 i5 3330S 2.7GHz 1TB SATA 8GB DVDRW 20.0HD Touchscreen 1GB NIC WLAN BT 6-in-1 AiO PC,All-in-Ones,Consumer,21-06-2013,Refurbished
C1A83AA#ABA-YDRY,HP ENVY TouchSmart 23-d060qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d060qd W8P-64 i7 3770S 3.1GHz 2TB SATA 12GB BluRay 23.0FHD Touchscreen 2GB NIC WLAN BT 6-in-1 AiO PC,All-in-Ones,Consumer,21-06-2013,Refurbished
C1A83AA#ABA-YDS1,HP ENVY TouchSmart 23-d060qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d060qd W8P-64 i7 3770S 3.1GHz 2TB SATA 16GB BluRay Writer 23.0FHD Touchscreen 2GB NIC WLAN TV 6-in-1 AiO PC,All-in-Ones,Consumer,21-06-2013,Refurbished
C1A83AA#ABA-YDRZ,HP ENVY TouchSmart 23-d060qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d060qd W8P-64 i7 3770S 3.1GHz 3TB SATA 16GB BluRay Writer 23.0FHD Touchscreen 2GB NIC WLAN TV 6-in-1 AiO PC,All-in-Ones,Consumer,21-06-2013,Refurbished
C9D83AA#ABA-YDR1,HP ENVY TouchSmart 23-d150xt Rfrbd AiO PC,HP ENVY TouchSmart 23-d150xt W8-64 i5 3330S 2.7GHz 1TB SATA 8GB BluRay 23.0FHD TouchScreen 1GB NIC WLAN BT 6-in-1 AiO PC,All-in-Ones,Consumer,21-06-2013,Refurbished
C9D29AA#ABA-YG5Z,HP ENVY TouchSmart 23-d160qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d160qd W8-64 i7 3770S 3.1GHz 2TB SATA 12GB BluRay 23.0FHD TouchScreen 2GB NIC WLAN 6-in-1 AiO PC,All-in-Ones,Consumer,21-06-2013,Refurbished
C9D29AA#ABA-YDR5,HP ENVY TouchSmart 23-d160qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d160qd W8-64 i7 3770S 3.1GHz 2TB SATA 8GB BluRay 23.0FHD TouchScreen Intel NIC WLAN TV 6-in-1 AiO PC,All-in-Ones,Consumer,21-06-2013,Refurbished
C9D29AA#ABA-YDR6,HP ENVY TouchSmart 23-d160qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d160qd W8P-64 i7 3770S 3.1GHz 3TB SATA 12GB BluRay Writer 23.0FHD TouchScreen 2GB NIC WLAN 6-in-1 AiO PC,All-in-Ones,Consumer,21-06-2013,Refurbished
C0M09AA#ABA-YDQM,HP ENVY TouchSmart 20-d030xt Rfrbd AiO PC,HP ENVY TouchSmart 20-d030xt W8P-64 i5 3330S 2.7GHz 1TB SATA 4GB DVDRW 20.0HD Touchscreen NIC WLAN BT TV 6-in-1 AiO PC,All-in-Ones,Consumer,26-06-2013,Refurbished
C9D29AA#ABA-YDQH,HP ENVY TouchSmart 23-d160qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d160qd W8P-64 i7 3770S 3.1GHz 2TB SATA 12GB BluRay 23.0FHD TouchScreen 2GB NIC WLAN TV 6-in-1 AiO PC,All-in-Ones,Consumer,26-06-2013,Refurbished
C9D29AA#ABA-YDQG,HP ENVY TouchSmart 23-d160qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d160qd W8P-64 i7 3770S 3.1GHz 3TB SATA 12GB BluRay 23.0FHD TouchScreen 2GB NIC WLAN TV 6-in-1 AiO PC,All-in-Ones,Consumer,26-06-2013,Excess New
C0M09AA#ABA-YDQ1,HP ENVY TouchSmart 20-d030xt Rfrbd AiO PC,HP ENVY TouchSmart 20-d030xt W8-64 i7 3770S 3.1GHz 2TB SATA 4GB BluRay 20.0HD Touchscreen 2GB NIC WLAN TV 6-in-1 AiO PC,All-in-Ones,Consumer,27-06-2013,Excess New
C9D79AA#ABA-YDPD,HP ENVY TouchSmart 23-d140t Rfrbd AiO PC,HP ENVY TouchSmart 23-d140t W8P-64 i3 3220 3.3GHz 1TB SATA 8GB BluRay 23.0HD TouchScreen NIC WLAN BT TV 6-in-1 AiO PC,All-in-Ones,Consumer,27-06-2013,Excess New
C9D29AA#ABA-YDPV,HP ENVY TouchSmart 23-d160qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d160qd W8-64 i7 3770S 3.1GHz 2TB SATA 8GB BluRay Writer 23.0FHD TouchScreen 2GB NIC WLAN 6-in-1 AiO PC,All-in-Ones,Consumer,27-06-2013,Refurbished
C9D29AA#ABA-YDPW,HP ENVY TouchSmart 23-d160qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d160qd W8P-64 i7 3770S 3.1GHz 700GB 16GB BluRay 23.0FHD TouchScreen 2GB NIC WLAN BT 6-in-1 AiO PC,All-in-Ones,Consumer,27-06-2013,Refurbished
C0M05AA#ABA-YDP1,HP ENVY TouchSmart 20-d010t Rfrbd AiO PC,HP ENVY TouchSmart 20-d010t W8-64 Pentium DC G640 2.8GHz 500GB SATA 2GB DVDRW 20.0HD Touchscreen NIC WLAN TV 6-in-1 AiO PC,All-in-Ones,Consumer,02-07-2013,Excess New
C0M05AA#ABA-YDNZ,HP ENVY TouchSmart 20-d010t Rfrbd AiO PC,HP ENVY TouchSmart 20-d010t W8-64 Pentium DC G640 2.8GHz 500GB SATA 4GB DVDRW 20.0HD Touchscreen 1GB NIC WLAN 6-in-1 AiO PC,All-in-Ones,Consumer,02-07-2013,Refurbished
C1A73AA#ABA-YDFW,HP ENVY TouchSmart 23-d040t Rfrbd AiO PC,HP ENVY TouchSmart 23-d040t W8P-64 i3 3220 3.3GHz 2TB SATA 8GB DVDRW 23.0FHD Touchscreen 2GB NIC WLAN 6-in-1 AiO PC,All-in-Ones,Consumer,02-07-2013,Refurbished
C1A78AA#ABA-YDFR,HP ENVY TouchSmart 23-d050xt Rfrbd AiO PC,HP ENVY TouchSmart 23-d050xt W8-64 i5 3330S 2.7GHz 1TB SATA 6GB DVDRW 23.0FHD Touchscreen NIC WLAN BT TV 6-in-1 AiO PC,All-in-Ones,Consumer,02-07-2013,Refurbished
C1A83AA#ABA-YDFT,HP ENVY TouchSmart 23-d060qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d060qd W8-64 i7 3770S 3.1GHz 3TB SATA 12GB BluRay 23.0FHD Touchscreen 2GB NIC WLAN BT TV 6-in-1 AiO PC,All-in-Ones,Consumer,02-07-2013,Excess New
C1A83AA#ABA-YDFN,HP ENVY TouchSmart 23-d060qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d060qd W8-64 i7 3770S 3.1GHz 3TB SATA 16GB BluRay 23.0FHD Touchscreen 2GB NIC WLAN BT TV 6-in-1 AiO PC,All-in-Ones,Consumer,02-07-2013,Refurbished
C1A83AA#ABA-YFL7,HP ENVY TouchSmart 23-d060qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d060qd W8P-64 i7 3770S 3.1GHz 2TB SATA 8GB BluRay 23.0FHD Touchscreen 2GB NIC WLAN 6-in-1 AiO PC,All-in-Ones,Consumer,02-07-2013,Excess New
C9D79AA#ABA-YDFS,HP ENVY TouchSmart 23-d140t Rfrbd AiO PC,HP ENVY TouchSmart 23-d140t W8-64 i3 3240 3.4GHz 1TB SATA 6GB DVDRW 23.0HD TouchScreen NIC WLAN 6-in-1 AiO PC,All-in-Ones,Consumer,02-07-2013,Refurbished
C9D29AA#ABA-YDNY,HP ENVY TouchSmart 23-d160qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d160qd W8-64 i7 3770S 3.1GHz 700GB 16GB BluRay Writer 23.0FHD TouchScreen NIC WLAN 6-in-1 AiO PC,All-in-Ones,Consumer,02-07-2013,Refurbished
C9D29AA#ABA-YDTL,HP ENVY TouchSmart 23-d160qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d160qd W8P-64 i7 3770S 3.1GHz 2TB SATA 8GB BluRay 23.0FHD TouchScreen NIC WLAN TV 6-in-1 AiO PC,All-in-Ones,Consumer,02-07-2013,Refurbished
C9D29AA#ABA-YDFX,HP ENVY TouchSmart 23-d160qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d160qd W8P-64 i7 3770S 3.1GHz 700GB 8GB BluRay 23.0FHD TouchScreen 2GB NIC WLAN TV 6-in-1 AiO PC,All-in-Ones,Consumer,02-07-2013,Refurbished
C1A83AA#ABA-YDDS,HP ENVY TouchSmart 23-d060qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d060qd W8-64 i7 3770S 3.1GHz 2TB SATA 12GB BluRay Writer 23.0FHD Touchscreen NIC WLAN TV 6-in-1 AiO PC,All-in-Ones,Consumer,03-07-2013,Refurbished
C1A83AA#ABA-YDR5,HP ENVY TouchSmart 23-d060qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d060qd W8-64 i7 3770S 3.1GHz 2TB SATA 8GB BluRay 23.0FHD Touchscreen NIC WLAN TV 6-in-1 AiO PC,All-in-Ones,Consumer,03-07-2013,Refurbished
C1A83AA#ABA-YDDT,HP ENVY TouchSmart 23-d060qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d060qd W8-64 i7 3770S 3.1GHz 3TB SATA 12GB BluRay Writer 23.0FHD Touchscreen 2GB NIC WLAN TV 6-in-1 AiO PC,All-in-Ones,Consumer,03-07-2013,Refurbished
B2Q23AA#ABA-YDDZ,HP TouchSmart 520-1165xt Rfrbd AiO PC,HP TouchSmart 520-1165xt W7HP-64 i7 2600S 2.8GHz 1TB SATA 8GB BluRay-Burner 23.0HD TouchScreen 2GB NIC WLAN BT TV 6-in-1 AiO PC,All-in-Ones,Consumer,03-07-2013,Refurbished
C0M05AA#ABA-YDC1,HP ENVY TouchSmart 20-d010t Rfrbd AiO PC,HP ENVY TouchSmart 20-d010t W8-64 Pentium DC G640 2.8GHz 1TB SATA 4GB DVDRW 20.0HD TouchScreen NIC WLAN 6-in-1 AiO PC,All-in-Ones,Consumer,08-07-2013,Refurbished
C1A73AA#ABA-YDBW,HP ENVY TouchSmart 23-d040t Rfrbd AiO PC,HP ENVY TouchSmart 23-d040t W8-64 i3 3220 3.3GHz 1TB SATA 4GB BluRay 23.0FHD Touchscreen 1GB NIC WLAN 6-in-1 AiO PC,All-in-Ones,Consumer,08-07-2013,Refurbished
C1A73AA#ABA-YDR2,HP ENVY TouchSmart 23-d040t Rfrbd AiO PC,HP ENVY TouchSmart 23-d040t W8-64 i3 3220 3.3GHz 1TB SATA 4GB DVDRW 23.0FHD Touchscreen 1GB NIC WLAN BT 6-in-1 AiO PC,All-in-Ones,Consumer,08-07-2013,Refurbished
C1A73AA#ABA-YDBV,HP ENVY TouchSmart 23-d040t Rfrbd AiO PC,HP ENVY TouchSmart 23-d040t W8-64 i3 3220 3.3GHz 1TB SATA 6GB DVDRW 23.0FHD Touchscreen 2GB NIC WLAN BT 6-in-1 AiO PC,All-in-Ones,Consumer,08-07-2013,Refurbished
C1A73AA#ABA-YDBP,HP ENVY TouchSmart 23-d040t Rfrbd AiO PC,HP ENVY TouchSmart 23-d040t W8-64 i3 3240 3.4GHz 1TB SATA 8GB BluRay 23.0FHD Touchscreen 1GB NIC WLAN 6-in-1 AiO PC,All-in-Ones,Consumer,08-07-2013,Refurbished
C1A83AA#ABA-YDPV,HP ENVY TouchSmart 23-d060qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d060qd W8-64 i7 3770S 3.1GHz 2TB SATA 8GB BluRay Writer 23.0FHD Touchscreen 2GB NIC WLAN 6-in-1 AiO PC,All-in-Ones,Consumer,08-07-2013,Refurbished
QE792AA#ABM,HP TouchSmart 520-1135la LTNA Rfrbd TS PC,HP TouchSmart 520-1135la W7HP-64 AMD A6 3620 2.2GHz 2TB SATA 6GB (1x4GB +1x2GB ) DDR3 1333 DVDRW 23.0FHD(1920x1080) BV Media Card Reader WLAN BT AMD Radeon HD 6450A Cam LTNA TouchSmart PC,All-in-Ones,Consumer,08-07-2013,Refurbished
C9D83AA#ABA-YF46,HP ENVY TouchSmart 23-d150xt Rfrbd AiO PC,HP ENVY TouchSmart 23-d150xt W8-64 i5 3330S 2.7GHz 1TB SATA 6GB BluRay 23.0FHD TouchScreen 1GB NIC WLAN BT 6-in-1 AiO PC,All-in-Ones,Consumer,10-07-2013,Refurbished
C0M05AA#ABA-YD5V,HP ENVY TouchSmart 20-d010t Rfrbd AiO PC,HP ENVY TouchSmart 20-d010t W8-64 Pentium DC G640 2.8GHz 500GB SATA 4GB DVDRW 20.0HD Touchscreen NIC WLAN BT TV 6-in-1 AiO PC,All-in-Ones,Consumer,12-07-2013,Refurbished
C9D79AA#ABA-YFCB,HP ENVY TouchSmart 23-d140t Rfrbd AiO PC,HP ENVY TouchSmart 23-d140t W8-64 i3 3220 3.3GHz 1TB SATA 4GB DVDRW 23.0HD TouchScreen NIC WLAN BT TV 6-in-1 AiO PC,All-in-Ones,Consumer,12-07-2013,Refurbished
C9D29AA#ABA-YDS1,HP ENVY TouchSmart 23-d160qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d160qd W8P-64 i7 3770S 3.1GHz 2TB SATA 16GB BluRay Writer 23.0FHD TouchScreen 2GB NIC WLAN TV 6-in-1 AiO PC,All-in-Ones,Consumer,12-07-2013,Refurbished
A5W91AA#ABA-YD5W,HP TouchSmart 320-1120m Rfrbd AiO PC,HP TouchSmart 320-1120m W7P-64 AMD E2 3200 2.4GHz 500GB SATA 4GB DVDRW 20.0HD TouchScreen NIC WLAN 6-in-1 AiO PC,All-in-Ones,Consumer,12-07-2013,Refurbished
A5W93AA#ABA-YD5Y,HP TouchSmart 520-1100z Rfrbd AiO PC,HP TouchSmart 520-1100z W7HP-64 AMD A8 3800 2.4GHz 1TB SATA 8GB DVDRW 23.0HD TouchScreen NIC WLAN BT 6-in-1 AiO PC,All-in-Ones,Consumer,12-07-2013,Refurbished
C0M09AA#ABA-YD3V,HP ENVY TouchSmart 20-d030xt Rfrbd AiO PC,HP ENVY TouchSmart 20-d030xt W8-64 i5 3330S 2.7GHz 1TB SATA 6GB BluRay 20.0HD Touchscreen 2GB NIC WLAN TV 6-in-1 AiO PC,All-in-Ones,Consumer,16-07-2013,Refurbished
C9D79AA#ABA-YD3S,HP ENVY TouchSmart 23-d140t Rfrbd AiO PC,HP ENVY TouchSmart 23-d140t W8P-64 i3 3220 3.3GHz 1TB SATA 8GB DVDRW 23.0HD TouchScreen 1GB NIC WLAN BT 6-in-1 AiO PC,All-in-Ones,Consumer,16-07-2013,Refurbished
C9D29AA#ABA-YD3T,HP ENVY TouchSmart 23-d160qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d160qd W8P-64 i7 3770S 3.1GHz 3TB SATA 16GB BluRay Writer 23.0FHD TouchScreen 2GB NIC WLAN 6-in-1 AiO PC,All-in-Ones,Consumer,16-07-2013,Refurbished
C0M05AA#ABA-YD39,HP ENVY TouchSmart 20-d010t Rfrbd AiO PC,HP ENVY TouchSmart 20-d010t W8-64 Pentium DC G640 2.8GHz 500GB SATA 4GB DVDRW 20.0HD Touchscreen NIC WLAN 6-in-1 AiO PC,All-in-Ones,Consumer,19-07-2013,Refurbished
C0M09AA#ABA-YD3B,HP ENVY TouchSmart 20-d030xt Rfrbd AiO PC,HP ENVY TouchSmart 20-d030xt W8-64 i3 3220 3.3GHz 2TB SATA 6GB DVDRW 20.0HD Touchscreen NIC WLAN 6-in-1 AiO PC,All-in-Ones,Consumer,19-07-2013,Refurbished
C9D29AA#ABA-YD3D,HP ENVY TouchSmart 23-d160qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d160qd W8-64 i7 3770S 3.1GHz 2TB SATA 10GB BluRay 23.0FHD TouchScreen 2GB NIC WLAN 6-in-1 AiO PC,All-in-Ones,Consumer,19-07-2013,Refurbished
C9D29AA#ABA-YD3F,HP ENVY TouchSmart 23-d160qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d160qd W8P-64 i7 3770S 3.1GHz 2TB SATA 10GB BluRay 23.0FHD TouchScreen NIC WLAN 6-in-1 AiO PC,All-in-Ones,Consumer,19-07-2013,Refurbished
QB912AA#ABA-YD3C,HP TouchSmart 610-1280qd Rfrbd AiO PC,HP TouchSmart 610-1280qd W7HP-64 i7 2600 3.4GHz 2TB SATA 8GB BluRay 23.0HD Touchscreen 1GB NIC WLAN BT TV 6-in-1 AiO PC,All-in-Ones,Consumer,19-07-2013,Refurbished
C9D29AA#ABA-YD2N,HP ENVY TouchSmart 23-d160qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d160qd W8-64 i7 3770S 3.1GHz 2TB SATA 10GB BluRay 23.0FHD TouchScreen NIC WLAN 6-in-1 AiO PC,All-in-Ones,Consumer,22-07-2013,Excess New
C0M09AA#ABA-YD1Y,HP ENVY TouchSmart 20-d030xt Rfrbd AiO PC,HP ENVY TouchSmart 20-d030xt W8-64 i7 3770S 3.1GHz 1TB SATA 4GB DVDRW 20.0HD Touchscreen NIC WLAN BT 6-in-1 AiO PC,All-in-Ones,Consumer,23-07-2013,Refurbished
C0M09AA#ABA-YD1X,HP ENVY TouchSmart 20-d030xt Rfrbd AiO PC,HP ENVY TouchSmart 20-d030xt W8-64 i7 3770S 3.1GHz 1TB SATA 8GB BluRay 20.0HD Touchscreen NIC WLAN 6-in-1 AiO PC,All-in-Ones,Consumer,23-07-2013,Refurbished
C1A83AA#ABA-YD1Z,HP ENVY TouchSmart 23-d060qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d060qd W8-64 i7 3770S 3.1GHz 3TB SATA 10GB BluRay 23.0FHD Touchscreen 2GB NIC WLAN BT TV 6-in-1 AiO PC,All-in-Ones,Consumer,23-07-2013,Refurbished
C9D29AA#ABA-YD21,HP ENVY TouchSmart 23-d160qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d160qd W8-64 i7 3770S 3.1GHz 3TB SATA 8GB BluRay Writer 23.0FHD TouchScreen 2GB NIC WLAN 6-in-1 AiO PC,All-in-Ones,Consumer,23-07-2013,Refurbished
C9D79AA#ABA-YD3B,HP ENVY TouchSmart 23-d140t Rfrbd AiO PC,HP ENVY TouchSmart 23-d140t W8-64 i3 3220 3.3GHz 2TB SATA 6GB DVDRW 23.0HD TouchScreen INTEL NIC WLAN 6-in-1 AiO PC,All-in-Ones,Consumer,24-07-2013,Refurbished
C9D29AA#ABA-YD1T,HP ENVY TouchSmart 23-d160qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d160qd W8-64 i7 3770S 3.1GHz 2TB SATA 16GB BluRay Writer 23.0FHD TouchScreen INTEL NIC WLAN TV 6-in-1 AiO PC,All-in-Ones,Consumer,24-07-2013,Refurbished
A5W91AA#ABA-YQ5V,HP TouchSmart 320-1120m Rfrbd AiO PC,HP TouchSmart 320-1120m W7HP-64 AMD A6 3620 2.2GHz 500GB SATA 4GB DVDRW 20.0HD TouchScreen NIC WLAN 6-in-1 AiO PC,All-in-Ones,Consumer,24-07-2013,Refurbished
C0M05AA#ABA-YCY7,HP ENVY TouchSmart 20-d010t Rfrbd AiO PC,HP ENVY TouchSmart 20-d010t W8-64 Pentium DC G640 2.8GHz 500GB SATA 2GB DVDRW 20.0HD Touchscreen 1GB NIC WLAN 6-in-1 AiO PC,All-in-Ones,Consumer,31-07-2013,Refurbished
C0M09AA#ABA-YCY6,HP ENVY TouchSmart 20-d030xt Rfrbd AiO PC,HP ENVY TouchSmart 20-d030xt W8P-64 i3 3220 3.3GHz 1TB SATA 6GB DVDRW 20.0HD Touchscreen NIC WLAN 6-in-1 AiO PC,All-in-Ones,Consumer,31-07-2013,Scratch & Dent
D6U52AA#ABA-YG59,HP ENVY 23-D250xt TouchSmart Rfrbd AiO PC,HP ENVY 23-D250xt TouchSmart W8-64 i7 3770S 3.1GHz 2TB SATA 8GB BluRay 23.0FHD TouchScreen 2GB NIC WLAN BT 6-in-1 AiO PC,All-in-Ones,Consumer,18-08-2013,Refurbished
D6U53AA#ABA-YCQX,HP ENVY 23-D260qd TouchSmart Rfrbd AiO PC,HP ENVY 23-D260qd TouchSmart W8-64 i7 3770S 3.1GHz 2TB SATA 16GB BluRay 23.0FHD TouchScreen 1GB NIC WLAN BT 6-in-1 AiO PC,All-in-Ones,Consumer,18-08-2013,Refurbished
C9D83AA#ABA-YCQV,HP ENVY TouchSmart 23-d150xt Rfrbd AiO PC,HP ENVY TouchSmart 23-d150xt W8-64 i5 3330S 2.7GHz 1TB SATA 8GB DVDRW 23.0FHD TouchScreen 1GB NIC WLAN BT TV 6-in-1 AiO PC,All-in-Ones,Consumer,18-08-2013,Refurbished
D6U53AA#ABA-YCPL,HP ENVY 23-D260qd TouchSmart Rfrbd AiO PC,HP ENVY 23-D260qd TouchSmart W8-64 i7 3770S 3.1GHz 2TB SATA 12GB BluRay 23.0FHD TouchScreen 2GB NIC WLAN BT 6-in-1 AiO PC,All-in-Ones,Consumer,20-08-2013,Refurbished
D6U53AA#ABA-YCPG,HP ENVY 23-D260qd TouchSmart Rfrbd AiO PC,HP ENVY 23-D260qd TouchSmart W8P-64 i7 3770S 3.1GHz 2TB SATA 12GB BluRay 23.0FHD TouchScreen 1GB NIC WLAN BT 6-in-1 AiO PC,All-in-Ones,Consumer,20-08-2013,Refurbished
D6U52AAR,HP ENVY 23-D250xt TouchSmart Rfrbd AiO PC,HP ENVY 23-D250xt TouchSmart AiO PC,All-in-Ones,Consumer,23-08-2013,Refurbished
D6U53AAR,HP ENVY 23-D260qd TouchSmart Rfrbd AiO PC,HP ENVY 23-D260qd TouchSmart AiO PC,All-in-Ones,Consumer,23-08-2013,Refurbished
D6U53AA#ABA-YCPC,HP ENVY 23-D260qd TS Rfrbd AiO PC,HP ENVY 23-D260qd TouchSmart W8P-64 i7 3770S 3.1GHz 2TB SATA 16GB BluRay 23.0FHD TouchScreen 1GB NIC WLAN BT AiO PC,All-in-Ones,Consumer,23-08-2013,Refurbished
C0M05AA#ABA-YCP4,HP ENVY TS 20-d010t Rfrbd AiO PC,HP ENVY TouchSmart 20-d010t W8P-64 Pentium DC G640 2.8GHz 500GB SATA 4GB DVDRW 20.0HD Touchscreen NIC WLAN AiO PC,All-in-Ones,Consumer,23-08-2013,Refurbished
C0M09AA#ABA-YG59,HP ENVY TS 20-d030xt Rfrbd AiO PC,HP ENVY TouchSmart 20-d030xt W8-64 i7 3770S 3.1GHz 2TB SATA 8GB BluRay 20.0HD Touchscreen 2GB NIC WLAN BT AiO PC,All-in-Ones,Consumer,23-08-2013,Refurbished
C9D29AAR,HP ENVY TouchSmart 23-d160qd Rfrbd AiO PC,HP ENVY TouchSmart 23-d160qd AiO PC,All-in-Ones,Consumer,23-08-2013,Refurbished
D6U52AA#ABA-YCNP,HP ENVY 23-D250xt TouchSmart Rfrbd AiO PC,HP ENVY 23-D250xt TouchSmart W8-64 i5 3550S 3.0GHz 2TB SATA 10GB BluRay 23.0FHD TouchScreen 1GB NIC WLAN BT 6-in-1 AiO PC,All-in-Ones,Consumer,26-08-2013,Refurbished
D6U52AA#ABA-YCNN,HP ENVY 23-D250xt TouchSmart Rfrbd AiO PC,HP ENVY 23-D250xt TouchSmart W8-64 i5 3550S 3.0GHz 3TB SATA 12GB BluRay 23.0FHD TouchScreen 1GB NIC WLAN BT 6-in-1 AiO PC,All-in-Ones,Consumer,26-08-2013,Refurbished
D6U53AA#ABA-YCNW,HP ENVY 23-D260qd TouchSmart Rfrbd AiO PC,HP ENVY 23-D260qd TouchSmart W8-64 i7 3770S 3.1GHz 2TB SATA 12GB BluRay 23.0FHD TouchScreen 1GB NIC WLAN BT 6-in-1 AiO PC,All-in-Ones,Consumer,26-08-2013,Refurbished
